"Colegio ID","Colegio Owner","Colegio Owner ID","Colegio Name",Phone,Website,"Created By","Created by ID","Modified By","Modified by ID","Created Time","Modified Time",Description,Currency,"Exchange Rate","Last Activity Time",Calle,Ciudades,Estados,Colonia,"Matrícula Kinder","Matrícula Primaria","Matrícula Secundaria","fuente del colegio","Costos Colegiatura Secundaria","Costos Colegiatura Primaria","Costo de Materiales Primaria","Costo de Materiales Secundaria","Contrato Actual Kinder","Costos Colegiatura Kinder","Costo de Materiales Kinder","Código Postal","Otro Teléfono",Zona,"Matrícula Total",Campañas,Número,"Knotion code",Tag,"Tiene Secundaria","Tiene Primaria","Tiene Kinder","Pertence a un grupo","A qué grupo pertenece","Estatus Colegio","Idioma Kinder Español","Idioma Kinder Inglés","Fecha vencimiento contrato Kinder","Kinder Horas de Inglés a la Semana","Costo Inscripción Primaria","Costo Inscripción Secundaria","Costo Inscripción Kinder","Información General Costos","Fecha Última Investigación","Contrato Actual Primaria","Idioma Primaria Inglés","Fecha Vencimiento Contrato Primaria","Primaria Horas de Inglés a la Semana","Idioma Primaria Español","Fecha Vencimiento Contrato Secundaria","Idioma Secundaria Inglés","Idioma Secundaria Español","Secundaria Horas de Inglés a la Semana","Información General Académica","Contrato Actual Secundaria","Estructura Propietaria","Estructura Operativa","Nivel de Instalaciones","Descripción de Instalaciones","Maestro hace uso de dispositivo electrónico","Alumno hace uso de dispositivo electrónico","Propietario de dispositivo","Tipo de dispositivo Primaria","Costo de arrendamiento","Tipo de dispositivo Secundaria","Tipo de dispositivo Kinder","Información General","Plataformas Kinder","Programas Kinder","Costos Plataformas Kinder","Costos Programas Kinder","Costos Libretas Kinder","Costos Plataformas Primaria","Plataformas Primaria","Costos Certificaciones Primaria","Certificaciones Primaria","Costos Programas Primaria","Programas Primaria","Costos Libretas Primaria","Costo Libretas Secundaria","Costos Certificaciones Secundaria","Costos Plataformas Secundaria","Costos Programas Secundaria","Programas Secundaria","Plataformas Secundaria","Certificaciones Secundaria","Problemas a resolver en colegio","Proceso de toma de decisiones Kinder","Proceso de toma de decisiones Primaria","Proceso de toma de decisiones Secundaria","Todos los niveles","Referenciado por","Uso de Libretas Kinder","Uso de Libretas Secundaria","Uso de Libretas Primaria","Razones por las que Califica siguiente campaña","Razones por las que se Descarta","Origen del Colegio","Fecha de evento",País,"Facebook Link","Google maps link","Primera campaña","Fecha no califica","Fecha primera visita LH","Fecha siguiente campaña","Fecha descartado","Razones por las que no califica","Fecha contacto inicial","Fecha de integración a Campaña","Fecha en que se convirtió","Razones por las que no se renueva el contrato","Razones por las que se interrumpe un contrato","Categoría del colegio","Nombre Contacto Secundario","Correo electrónico Contacto Secundario","Cargo Contacto Secundario","Extensión Contacto Secundario","Teléfono Contacto Secundario","Fecha de creación del PC","Fecha pc",Otros,"Colegio IB","Nivel de inglés Kinder","Nivel de inglés primaria","Nivel de inglés Secundaria","Historial de campañas trabajadas","Nivel Socioeconómico","Porcentaje de compatibilidad","Tiene Niveles Libres?","Clase AMAI",Territories
zcrm_1670006000024482054,"Hisami Tapia",zcrm_1670006000014454004,"Instituto Británico de Torreón","01 871 731 1470",http://institutobritanicotorreon.com,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:25","2020-01-17 16:13:21","Director Secundaria - Beatriz Elena Ortiz Ovalle
Directora Kinder - Myriam Lerma Campos

colegio bilingüe y no tienen ningún sistema",MXN,1.000000000,"2020-01-17 16:13:21","Blvd. Rodríguez Triana",Arteaga-45,"Coahuila de Zaragoza","Santa Fé",276,552,276,"Referencia Interna",1995,1895,3600,3800,"NO TIENE",1495,1500,27296,"871 757 3505",Norte,1104,,750,,,true,true,true,2019-2020,,"En seguimiento",false,false,,10,1900,1900,1900,,2018-02-01,"NO TIENE",false,,15,false,,false,false,10,,"NO TIENE",,"Director General;Directores de niveles (K,P,S)",Alto,"Instalaciones amplias y modernas, pero no involucran tecnología en las aulas",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/institutobritanicodetorreon/,https://www.google.com/maps/search/?api=1&query=Instituto%20Británico%20de%20Torreón%20Blvd.%20Rodríguez%20Triana,,,,,,,2019-06-03,2019-06-03,,,,B,,,,,,,,,,,,,,Medio,97.5,false,C,
zcrm_1670006000024482077,"Hisami Tapia",zcrm_1670006000014454004,"Colegio Faraday","(871) 228 4828",http://mfaraday.com/home.html,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:26","2020-01-17 16:13:21","Colegio Bilingüe 
Se otorgan talleres de expresión artística
Talleres de Robótica  

Utiilizan AMCO
es el primer año.

Matricula alta.

El costo de materiales es la suma de libros y una cuota anual que cubre ciertos materiales didácticos.",MXN,1.000000000,"2020-01-17 16:13:21","Calz. Ávila Camacho",Torreón-60,"Coahuila de Zaragoza","Las Carolinas",150,300,180,"Investigación en Internet",2240,2085,5649,5749,AMCO,1785,4599,,"(871) 228 1435",Norte,630,,3600,,,true,true,true,2019-2020,,"Siguiente Campaña",true,true,2022-07-01,8,2250,2250,2250,"El costo de materiales es la suma del paquete de libros y cuota anual que incluye  algunos materiales que se utilizan en el aula. 

Adicionalmente es el costo que se paguen por uniformes y material de papelería.",2018-10-02,,true,2022-07-01,10,true,2022-07-01,true,true,10,"Contrato de 4 años, comenzó en ciclo escolar 18-19",AMCO,"Dueño único que opera","Departamento contenido académico;Director General;Directores de niveles (K,P,S)",Medio,"En su pagina de Internet, no hay imágenes ni en Maps, por medio de FB se aprecian instalaciones amplias.

Cuentan con Alberca y aulas interactivas",Sí,No,,,,,,"Talleres de robótica",,,,,,,,,,,Robótica,,,,,,Robótica,,,,,,,,,false,false,false,"Vigencia de contrato",,"Base Inicial Campaña",,México,https://www.facebook.com/colegiofaradaydetorreon/,https://www.google.com/maps/search/?api=1&query=Colegio%20Faraday%20Calz.%20Ávila%20Camacho,,,,2019-12-03,,,2019-06-03,2019-06-03,,,,B,"María Luisa Esperanza Nuñez Salgado",administracion@mfaraday.com,"Directora primaria",,,,,,,,,,,"Medio Alto",100,false,C,
zcrm_1670006000024482101,"Beatriz Fernandez",zcrm_1670006000008315002,"Colegio Cristóbal Colón ( primaria y secundaria)","(229) 935 1189",http://www.colon.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:27","2020-01-17 16:13:22","Colegio Católico. 

Kinder se encuentra a 8 cuadras aproximadamente.

Secundaria 
En la misma manzana 
2299372923",MXN,1.000000000,"2020-01-20 12:33:50",Fragua,Veracruz-566,"Veracruz de Ignacio de la Llave","Fraccionamiento Moderno",,240,120,"Referencia Externa",3860,2800,2990,4000,,,,53120,"229 9372923",Sur,360,,1945,,,true,true,false,2019-2020,,"En seguimiento",false,false,,,4210,6190,,"25 alumnos, un grupo por nivel
Trabajan con Libros",2019-02-27,"NO TIENE",false,,7,false,,false,false,5,,"NO TIENE","Accionistas que operan el negocio","Director General;Directores de niveles (K,P,S)",Medio,"Colegio grande abarca toda la cuadra.
Diferentes canchas de basket , fut.",No,No,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/pg/EnsenanzaMediaCCC/photos/?ref=page_internal,https://www.google.com/maps/search/?api=1&query=Colegio%20Cristóbal%20Colón%20(%20primaria%20y%20secundaria)%20Fragua,,,,,,,2019-06-03,2019-06-03,,,,C,,,,,,,,,,,,,,Medio,100,false,C,
zcrm_1670006000024482125,"Diana Vega",zcrm_1670006000005343005,"Colegio Educativo Guillaumin","272 728 8317",http://colguillaumin.edu.mx/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:27","2020-01-17 16:13:23",,MXN,1.000000000,"2020-01-17 16:13:23","La ceiba",Orizaba-590,"Veracruz de Ignacio de la Llave","El Espinal",108,215,54,"Referencia Interna",3350,3150,5770,4500,"NO TIENE",2365,3500,,,Sur,377,,1050,,,true,true,true,2019-2020,,"En seguimiento",false,false,,10,2820,2820,2365,"KINDER No lleva AMCO, solo libros 
20 alumnos, 2 grupos por nivel

PRIMARIA AMCO inglés/español 13 libros en total
20 alumnos, 2 grupos por nivel 

SECUNDARIA AMCO español / SM SAVIA inglés 
20 alumnos, un grupo por nivel",2018-07-12,AMCO,true,2020-08-01,15,true,2020-08-01,false,true,5,"KINDER libros   50/50 inglés
PRIMARIA AMCO inglés/español    50/50 inglés
SECUNDARIA AMCO-inglés SM SAVIA- español    1 hora de inglés diaria
No sabe la vigencia Ana María Clarissa de recepción menciona que en primaria llevan con AMCO desde que inició el colegio pero no tiene la fecha exacta.",AMCO,"Dueño único que no opera","Director General;Directores de niveles (K,P,S);Director Administrativo;Rector",Medio,"Colegio amplio , se ve moderno , salones con espacio. Canchas.",Sí,No,,,,,,"Certificación Cambridge en secundaria es opcional.",,,,,0,0,Robótica,,,0,Robótica;Música,0,0,0,0,0,Robótica;Música;Artes,Robótica,Inglés;Tecnología,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/ColegioGuillaumin/,https://www.google.com/maps/search/?api=1&query=Colegio%20Educativo%20Guillaumin%20La%20ceiba,,,,,,,2019-06-03,2019-06-03,,,,B,"Claudia Vanegas",preescolar_admonguillaumin@hotmail.com,"Administradora de preescolar",,2727288318,,,,,,,,,"Medio Alto",100,false,C+,
zcrm_1670006000024482149,"Julián Javier Núñez Valdovinos",zcrm_1670006000008620001,"Instituto Sebastián Cabot",,,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:27","2020-01-17 16:13:23","En primaria solo tiene 4 horas a la semana y 5 horas diarias en secundaria y no tienen ningún sistema",MXN,1.000000000,"2020-01-20 00:57:38","Av. Pedro Coronel",Fresnillo-644,Zacatecas,"Sin Colonia",0,396,230,"Investigación en Internet",2670,2170,3000,3500,AMCO,0,0,98610,"492 491 3889",Occidente,626,,458,,,true,true,false,,,"En seguimiento",false,false,,,3100,3200,,"upo max de 25x3 en ambos niveles",2019-09-03,"NO TIENE",true,,4,false,,false,false,,"En español usan los libros SEP",,Congregación,"Director General;Directores de niveles (K,P,S);Asociación de padres de familia",Medio,"Instalaciones grandes, salones amplios con butacas independientes, se aprecian proyectores.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Nuevo para Campaña",,México,https://www.facebook.com/ColegioCabot/,https://www.google.com/maps/search/?api=1&query=Instituto%20Sebastián%20Cabot%20Av.%20Pedro%20Coronel,,,,,,,,2019-06-27,,,,C,,,,,,,,,,,,,,Bajo,90,false,D+,
zcrm_1670006000024482171,"Hisami Tapia",zcrm_1670006000014454004,"Colegio Anglo Alemán",,http://www.angloaleman.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:28","2020-01-17 16:13:24","Están en Ciudad Madero. 

Sólo es Secundaria y Preparatoria.


Lic. Alicia Aceituno Villaseñor - Coordinadora Académica

llevan 2 horas de ingles diarias , no tienen ningún sistema",MXN,1.000000000,"2020-01-17 16:13:24","5 Mayo","Ciudad Madero-549",Tamaulipas,Centro,,,160,"Investigación en Internet",5988,,,5000,,,,89400,"833 210 02 00",Norte,160,,103,,,true,false,false,2019-2020,,"En seguimiento",false,false,,,,7000,,"25 a 30 niños
40 capacidad alumnos , pero máximo 33
28,29 primero
25,25 segundo
28,25 tercero",2019-05-27,,false,,,false,,false,false,10,"2 horas diaria de inglés por niveles.","NO TIENE",,"Director General;Directores de niveles (K,P,S);Coordinadores de área Académica",Medio,"Salones tradicionales, cuentan con cañón para proyectar y una computadora para el maestro. Los alumnos tienen casilleros afuera de los salones.",Sí,No,,,,,,"Robótica como taller extracurricular",,,,,,,,,,,,,,,,,Robótica,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/colegioangloaleman/,https://www.google.com/maps/search/?api=1&query=Colegio%20Anglo%20Alemán%205%20Mayo,,,,,,,2019-06-03,2019-06-03,,,,A,"Alicia Aceituno Villaseñor",aliciaaceituno@hotmail.com,"Coordinadora académica",,"833 210 0202",,,,,,,,,Bajo,82.5,false,C,
zcrm_1670006000024482195,"Gerardo Medel",zcrm_1670006000013628020,"Colegio Antonio Repiso",,http://antoniorepiso.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:28","2020-01-17 16:13:25","Colegio Católico
Bilingüe Kinder y Primaria (certificación KET)
Secundaria inglés por niveles (certificación PET)",MXN,1.000000000,"2020-01-20 09:49:18","Gutierrez Lara","Ciudad Victoria-534",Tamaulipas,Centro,45,324,108,"Investigación en Internet",4520,4260,2500,2500,"NO TIENE",3005,2000,87000,"834 312 0329",Norte,477,,128,,,true,true,true,2019-2020,"Congregación Mariana","En seguimiento",false,false,,10,5400,5550,4636,,2019-04-05,"NO TIENE",false,,10,false,,false,false,10,,"NO TIENE",Congregación,"Director General;Directores de niveles (K,P,S);Coordinadores de área Académica",Medio,"Amplias instalaciones, mesitas de trabajo para kinder y salón de estimulación temprana. Cancha techada de basquet y patio central techado que funciona también como auditorio para eventos.",No,No,,,,,,"Certificación Cambridge:
-KET en primaria
-PET en secundaria

Robótica es extracurricular",,,,,,,,,Inglés,,,,,,,,Robótica,,Inglés,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/soyrepiso/,https://www.google.com/maps/search/?api=1&query=Colegio%20Antonio%20Repiso%20Gutierrez%20Lara,,,,,,,2019-06-03,2019-06-03,,,,B,"Bertha Saldaña",,"directora secundaria",,,,,,,,,,,"Medio Alto",100,false,D+,
zcrm_1670006000024482218,"Jorge Duran",zcrm_1670006000013628007,"Colegio San Juan de los Esteros",,http://colegiosanjuandelosesteros.com/web/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:28","2020-01-17 16:13:25","colegio bilingüe y no tiene sistema",MXN,1.000000000,"2020-01-17 16:13:25","Ocho y Rayón",Matamoros-535,Tamaulipas,Centro,100,240,120,,2650,2290,3400,3550,UNO,1890,2800,87300,"(868) 812 4502",Norte,460,,706,,,true,true,true,,,"En seguimiento",false,true,,10,1567,1567,1327,"Cuota anual operativa
K-P: $1,500
S: $1,800",2019-04-12,UNO,true,,15,false,,true,false,10,"Aplicación de examen Toefl en 3° de sec",UNO,,,Medio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Nuevo para Campaña",,México,https://www.facebook.com/pg/CSJEsteros/about/?ref=page_internal,https://www.google.com/maps/search/?api=1&query=Colegio%20San%20Juan%20de%20los%20Esteros%20Ocho%20y%20Rayón,,,,,,,,2019-09-17,,,,C,,,,,"(868) 816 1486",,,,,,,,,Medio,87.5,false,C-,
zcrm_1670006000024482240,"Jorge Duran",zcrm_1670006000013628007,"Colegio Villa Freinet","(868) 819 14 01",http://colegiovillafreinet.com,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:29","2020-01-17 16:13:26","Son bilingües. y no tiene sistema",MXN,1.000000000,"2020-01-17 16:13:26",,Matamoros-535,Tamaulipas,"Fraccimiento Victoria",132,264,132,,3650,3550,3650,3200,"NO TIENE",2496,1500,87390,"(868) 817 7239 campus dif",Norte,528,,27,,,true,true,true,2019-2020,,"En seguimiento",false,false,,,5220,6385,1350,,2018-03-20,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/ColegioBilingueVillaFreinet/,https://www.google.com/maps/search/?api=1&query=Colegio%20Villa%20Freinet,,,,,,,2019-06-03,2019-06-03,,,,B,"Juana María Hernández Uribe",,"Directora Primaria",,"(868) 819 1402",,,,,,,,,"Medio Alto",100,false,C-,
zcrm_1670006000024482261,"Hisami Tapia",zcrm_1670006000014454004,"Colores & Hightam School",,http://www.coloresschool.com.mx/es/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:29","2020-01-17 16:13:26","Está en Ciudad Madero.",MXN,1.000000000,"2020-01-17 16:13:26","Av. Jalisco","Ciudad Madero-549",Tamaulipas,"Las Américas",90,200,54,"Investigación en Internet",3300,3200,4600,5300,UNO,3100,3650,5828,"833 221 3468",Norte,344,,115,,,true,true,true,2019-2020,,"En seguimiento",true,true,,10,3700,3800,3600,,2019-04-12,UNO,true,,10,true,,true,true,5,,UNO,,"Director General;Directores de niveles (K,P,S);Coordinadores de área Académica",Medio,"Edificio pequeño, K-P están juntos. Secundaria está en otra ubicación.",Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/coloreshightamschool/,https://www.google.com/maps/search/?api=1&query=Colores%20&%20Hightam%20School%20Av.%20Jalisco,,,,,,,2019-06-03,2019-06-03,,,,C,"Miss Rebeca García Segura",,"Subdirección escolar",113,"833 221 3568",,,,,,,,,"Medio Alto",100,false,D+,
zcrm_1670006000024482283,"Graciela Plata Garza",zcrm_1670006000020538001,"Colegio Félix de Jesús Rougier","833 132 6301",http://www.fjrtampico.edu.mx/version2013/,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:30","2020-01-17 16:13:27","Fue fundado en Tampico, Tamaulipas, por las Misioneras Eucarísticas de la Santísima Trinidad (MESST), Congregación mexicana que tiene como carisma ser, buscar y formar adoradores del Padre en espíritu y en verdad.

ingles bilingüe de 2:30 al día en preescolar y en primaria igual ademas de 1 clase en ingles  y no tienen ningún sistema

los libros 1 mes antes va la librería a levantar pedido para toda la escuela y desconocen los costos",MXN,1.000000000,"2020-01-17 17:06:42","Loma de Oro",Tampico-548,Tamaulipas,"Fraccimiento Lomas de Rosales",96,288,182,"Referencia Interna",6890,6150,3900,3500,"NO TIENE",5180,3000,89100,"(833) 228 6195",Norte,566,,501,,,true,true,true,2019-2020,"Misioneras Eucarísticas de la Santísima Trinidad","En seguimiento",false,false,,12,8560,9570,7490,,2018-09-13,"NO TIENE",false,,14,false,,false,false,10,,"NO TIENE",Congregación,"Director General;Directores de niveles (K,P,S);Coordinadores de área Académica",Alto,"Amplias instalaciones, mismo domicilio pero edificios diferentes para cada nivel desde K-Prepa",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/Colegio-F%C3%A9lix-de-Jes%C3%BAs-Rougier-Tampico-OFICIAL-464546260262025/,https://www.google.com/maps/search/?api=1&query=Colegio%20Félix%20de%20Jesús%20Rougier%20Loma%20de%20Oro,,,2020-01-13,,,,2019-06-03,2019-06-03,,,,A,"Lourdes de la Fuente",luludelafuente@hotmail.com,"Subdirectora general",240,"833 224 7597",,,,,,,,,Alto,100,false,AB,
zcrm_1670006000024482305,"Jorge Duran",zcrm_1670006000013628007,"Instituto Anglo Mexicano Campus Petrolera","(833) 213 0203",http://www.institutoanglomexicano.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:30","2020-01-17 16:13:28","Tiene otros dos campus: Campbell y Altamira

Ingles bilingüe 50/50 en primaria y 100% ingles en kínder 
en 4to, 5to y 6to de primaria ya manejan iPads en algunas clases",MXN,1.000000000,"2020-01-17 16:13:28",EBANO,Tampico-548,Tamaulipas,Petrolera,162,420,,,,6120,4520,,"NO TIENE",4380,1873,89110,"(833) 213 8466",Norte,582,,706,,,false,true,true,2019-2020,,"En seguimiento",false,false,,,4920,,3990,,2018-01-29,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/pg/anglopreescolarprimaria/about/?ref=page_internal,https://www.google.com/maps/search/?api=1&query=Instituto%20Anglo%20Mexicano%20Campus%20Petrolera%20EBANO,,,,,,,2019-06-03,2019-06-03,,,,A,,,,,,,,,,,,,,Medio,100,false,D+,
zcrm_1670006000024482328,"Graciela Plata Garza",zcrm_1670006000020538001,"Instituto Cultural Tampico",,http://www.ict.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:31","2020-01-17 16:13:28","Sistema educativo Jesuita (modelo educativo Ignaciano), escuela bilingüe y no tiene sistema",MXN,1.000000000,"2020-01-17 16:13:28","Av. Universidad",Tampico-548,Tamaulipas,Lindavista,160,600,405,"Investigación en Internet",6270,5300,3700,3700,"NO TIENE",4370,2700,89107,"833 306 5400",Norte,1165,,904,,,true,true,true,2019-2020,,"En seguimiento",false,false,,15,9200,9600,7080,,2018-09-05,"NO TIENE",false,,15,false,,false,false,5,"usan libros de editorial","NO TIENE",,"Director General;Directores de niveles (K,P,S);Coordinadores de área Académica;Rector",Medio,"Amplias instalaciones, edificios con tres pisos para niveles de p-prepa, cuenta con gimnasio, tres bibliotecas, 2 cafeterías, capilla y auditorio.",No,No,,,,,,,,Música;Artes,,,,,,,,,Música;Artes,,,,,,Música;Artes,,,,,,,,,false,false,false,,,"Base Inicial Campaña",,México,https://www.facebook.com/InstitutoCulturalTampico,https://www.google.com/maps/search/?api=1&query=Instituto%20Cultural%20Tampico%20Av.%20Universidad,,,,,,,2019-06-03,2019-06-03,,,,A,"Martha Quintanilla",mquintanilla@ict.edu.mx,"Directora de formación Ingaciana",1194,3065400,,,,,,,,,Alto,100,false,C-,
zcrm_1670006000024482352,"Graciela Plata Garza",zcrm_1670006000020538001,"Instituto Panamericano de Tampico",,http://www.ipt.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:31","2020-01-17 16:13:29","Bilingües y llevan la clase de robotica",MXN,1.000000000,"2020-01-17 20:23:50","Venustiano Carranza",Tampico-548,Tamaulipas,Centro,153,306,150,"Referencia Interna",3250,2750,4995,4987,"NO TIENE",2050,3775,89000,"833 212 0136",Norte,609,,114,,,true,true,true,2019-2020,,Descartado,false,false,,10,2600,3000,1900,"Aportación familiar $1000
Seguro escolar (por alumno) $530
Papelería (por alumno) $800 
Examen diagnóstico (P,S) $300",2019-07-25,"NO TIENE",false,,15,false,,false,false,7,"""plataforma para ejercicios en computadoras  de lectura.
richmond, ismar english, en español son varias.""
mayon, clases de inglés","NO TIENE","Dueño único que opera","Director General;Directores de niveles (K,P,S);Coordinadores de área Académica;Director Administrativo;Area de mercadotecnia;Asociación de padres de familia",Medio,,No,No,,,,,,"ROBÓTICA: Desde kinder 3ro hasta secundaria, va incluido.
FINANZAS: Desde 6to año y todo secundaria.",Inglés;Lectura,Robótica;Música;Artes,0,0,,0,Inglés;Lectura,,,0,Robótica;Música;Artes,,,,0,,,Inglés;Lectura,,,,,,,,false,false,false,"Sin interés","Petición de NO contacto;Otro (Explicar en nota)","Nuevo para Campaña",,México,https://www.facebook.com/InstitutoPanamericanoTampico/?hc_ref=ARTQP9kxpIVUDX4aidd5KwXnlMDa7ITtNw3vlZKUxKaQTvc1oOer3Uhc2qJXNJDCX9E&fref=nf,https://www.google.com/maps/search/?api=1&query=Instituto%20Panamericano%20de%20Tampico%20Venustiano%20Carranza,,,,2019-11-07,2019-11-07,,2019-09-09,2019-07-25,,,,B,"Lourdes Mata",lulu_malerva@hotmail.com,"Coordinadora Académica",,"833 212 0504",,,,,,,,,"Medio Alto",100,false,AB,
zcrm_1670006000024482373,"Beatriz Fernandez",zcrm_1670006000008315002,"Instituto Winston Churchill","833 3064 290",http://www.winston93.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:32","2020-01-17 16:13:30","Está en ciudad Madero.
escuela bilingüe y los materiales el costo es con cada maestra",MXN,1.000000000,"2020-01-17 16:13:30","Calle 3","Ciudad Madero-549",Tamaulipas,"Jardín 20 de Noviembre",108,220,100,,3300,2800,3500,3500,"NO TIENE",2000,2200,89440,"833 215 0951",Norte,428,,309,,,true,true,true,,,"En seguimiento",false,false,,,4000,4700,3000,,2019-04-15,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,,,"Nuevo para Campaña",,México,https://www.facebook.com/institutowinstonchurchill/,https://www.google.com/maps/search/?api=1&query=Instituto%20Winston%20Churchill%20Calle%203,,,,,,,,2019-10-23,,,,C,,,,,,,,,,,,,,"Medio Alto",100,false,C,
zcrm_1670006000024482395,"Jorge Duran",zcrm_1670006000013628007,"Arxé Instituto",,http://www.arxe.edu.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:32","2020-01-17 16:13:30","la escuela es bicultural",MXN,1.000000000,"2020-01-17 16:13:30","Av. Insurgentes",Monterrey-359,"Nuevo León","Colinas de San Jerónimo",120,264,132,"Referencia Interna",6800,5830,3100,0,"NO TIENE",3500,1950,64630,"(81) 1308-1011",Norte,516,,1616,,,true,true,true,2019-2020,,"Siguiente Campaña",false,false,,,13000,14000,8944,,2018-07-05,,false,,,false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Sin interés",,"Base Inicial Campaña",,México,https://www.facebook.com/ARXEINSTITUTO/,https://www.google.com/maps/search/?api=1&query=Arxé%20Instituto%20Av.%20Insurgentes,,,,2019-11-12,,,2019-06-03,2019-06-03,,,,B,"Miss Leo",missleonarda@arxe.edu.mx,"Directora Secundaria",,8110805146,,,,,,,,,Alto,100,false,C,
zcrm_1670006000024482420,"Jorge Duran",zcrm_1670006000013628007,"Centro Universitario Franco Mexicano de Monterrey",,http://www.cufm.mx,"Coordinación de Prospección",zcrm_1670006000004019007,"Research & Development",zcrm_1670006000024830001,"2019-10-24 16:51:33","2020-01-17 16:13:31","Colegio marista. Sólo tiene de Secundaria en adelante.

los costos de materias son las sumas del sistema bilingüe $4698 y sistema tradicional $2805",MXN,1.000000000,"2020-01-17 16:13:31","Dr. José Eleuterio González (Gonzalitos)",Monterrey-359,"Nuevo León","San Jerónimo",,,540,,5230,,,7398,,,,64640,"(81) 8347-2180",Norte,540,,300,,,true,false,false,2019-2020,Maristas,"Siguiente Campaña",false,false,,,,7730,,,2019-01-17,,false,,,false,,true,false,,,"NO TIENE",,,Medio,"Muy amplias por la matrícula y con cañon para proyectar en cada uno.",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,"Incapacidad para generar oportunidad",,"Base Inicial Campaña",,México,https://www.facebook.com/CUMdeMonterreyMaristas/,https://www.google.com/maps/search/?api=1&query=Centro%20Universitario%20Franco%20Mexicano%20de%20Monterrey%20Dr.%20José%20Eleuterio%20González%20(Gonzalitos),,,,2019-10-31,,,2019-06-03,2019-06-03,,,,A,"Ing. Lourdes Villareal",malourdesv@yahoo.com,"Desarrollo académico",,,,,,,,,,,Medio,100,false,AB,
